site,time,PM2.5,PM10,AQI
海淀四季青,2023-01-25 15:00:00,18.0,21.0,26.0
海淀四季青,2023-01-25 16:00:00,28.0,35.0,40.0
海淀四季青,2023-01-25 17:00:00,30.0,47.0,47.0
海淀四季青,2023-01-25 18:00:00,33.0,49.0,49.0
海淀四季青,2023-01-25 19:00:00,35.0,51.0,51.0
海淀四季青,2023-01-25 20:00:00,34.0,49.0,49.0
海淀四季青,2023-01-25 21:00:00,28.0,42.0,42.0
海淀四季青,2023-01-25 22:00:00,27.0,42.0,42.0
海淀四季青,2023-01-25 23:00:00,27.0,38.0,39.0
丰台小屯,2023-01-25 0:00:00,20.0,40.0,40.0
丰台小屯,2023-01-25 1:00:00,21.0,42.0,42.0
丰台小屯,2023-01-25 2:00:00,27.0,54.0,52.0
丰台小屯,2023-01-25 3:00:00,34.0,61.0,56.0
丰台小屯,2023-01-25 4:00:00,32.0,56.0,53.0
丰台小屯,2023-01-25 5:00:00,20.0,36.0,36.0
丰台小屯,2023-01-25 6:00:00,18.0,35.0,35.0
丰台小屯,2023-01-25 7:00:00,16.0,32.0,32.0
丰台小屯,2023-01-25 8:00:00,17.0,35.0,35.0
丰台小屯,2023-01-25 9:00:00,40.0,72.0,61.0
丰台小屯,2023-01-25 10:00:00,17.0,30.0,30.0
丰台小屯,2023-01-25 11:00:00,18.0,32.0,32.0
丰台小屯,2023-01-25 12:00:00,18.0,32.0,32.0
丰台小屯,2023-01-25 13:00:00,20.0,36.0,36.0
丰台小屯,2023-01-25 14:00:00,22.0,40.0,40.0
丰台小屯,2023-01-25 15:00:00,28.0,51.0,51.0
丰台小屯,2023-01-25 16:00:00,30.0,52.0,51.0
丰台小屯,2023-01-25 17:00:00,32.0,56.0,53.0
丰台小屯,2023-01-25 18:00:00,32.0,72.0,61.0
丰台小屯,2023-01-25 19:00:00,34.0,77.0,64.0
丰台小屯,2023-01-25 20:00:00,35.0,71.0,61.0
丰台小屯,2023-01-25 21:00:00,31.0,57.0,54.0
丰台小屯,2023-01-25 22:00:00,27.0,49.0,49.0
丰台小屯,2023-01-25 23:00:00,28.0,48.0,48.0
丰台云岗,2023-01-25 0:00:00,15.0,38.0,38.0
丰台云岗,2023-01-25 1:00:00,17.0,43.0,43.0
丰台云岗,2023-01-25 2:00:00,23.0,52.0,51.0
丰台云岗,2023-01-25 3:00:00,19.0,47.0,47.0
丰台云岗,2023-01-25 4:00:00,20.0,47.0,47.0
丰台云岗,2023-01-25 5:00:00,19.0,44.0,44.0
丰台云岗,2023-01-25 6:00:00,16.0,38.0,38.0
丰台云岗,2023-01-25 7:00:00,11.0,26.0,26.0
丰台云岗,2023-01-25 8:00:00,10.0,24.0,24.0
丰台云岗,2023-01-25 9:00:00,10.0,25.0,25.0
丰台云岗,2023-01-25 10:00:00,13.0,34.0,34.0
丰台云岗,2023-01-25 11:00:00,17.0,41.0,41.0
丰台云岗,2023-01-25 12:00:00,17.0,40.0,40.0
丰台云岗,2023-01-25 13:00:00,20.0,44.0,44.0
丰台云岗,2023-01-25 14:00:00,27.0,50.0,50.0
丰台云岗,2023-01-25 15:00:00,31.0,52.0,51.0
丰台云岗,2023-01-25 16:00:00,32.0,50.0,50.0
丰台云岗,2023-01-25 17:00:00,37.0,53.0,53.0
丰台云岗,2023-01-25 18:00:00,46.0,56.0,64.0
丰台云岗,2023-01-25 19:00:00,49.0,57.0,68.0
丰台云岗,2023-01-25 20:00:00,48.0,57.0,67.0
丰台云岗,2023-01-25 21:00:00,34.0,45.0,49.0
丰台云岗,2023-01-25 22:00:00,32.0,43.0,46.0
丰台云岗,2023-01-25 23:00:00,33.0,46.0,48.0
石景山古城,2023-01-25 0:00:00,14.0,34.0,34.0
石景山古城,2023-01-25 1:00:00,14.0,31.0,31.0
石景山古城,2023-01-25 2:00:00,13.0,32.0,32.0
石景山古城,2023-01-25 3:00:00,12.0,29.0,29.0
石景山古城,2023-01-25 4:00:00,10.0,24.0,24.0
石景山古城,2023-01-25 5:00:00,9.0,23.0,23.0
石景山古城,2023-01-25 6:00:00,9.0,21.0,21.0
石景山古城,2023-01-25 7:00:00,10.0,24.0,24.0
石景山古城,2023-01-25 8:00:00,12.0,27.0,27.0
石景山古城,2023-01-25 9:00:00,15.0,35.0,35.0
石景山古城,2023-01-25 10:00:00,15.0,37.0,37.0
石景山古城,2023-01-25 11:00:00,16.0,39.0,39.0
石景山古城,2023-01-25 12:00:00,15.0,37.0,37.0
石景山古城,2023-01-25 13:00:00,16.0,36.0,36.0
石景山古城,2023-01-25 14:00:00,19.0,40.0,40.0
石景山古城,2023-01-25 15:00:00,27.0,55.0,53.0
石景山古城,2023-01-25 16:00:00,32.0,60.0,55.0
石景山古城,2023-01-25 17:00:00,34.0,59.0,55.0
石景山古城,2023-01-25 18:00:00,34.0,57.0,54.0
石景山古城,2023-01-25 19:00:00,37.0,61.0,56.0
石景山古城,2023-01-25 20:00:00,40.0,66.0,58.0
石景山古城,2023-01-25 21:00:00,37.0,61.0,56.0
石景山古城,2023-01-25 22:00:00,33.0,55.0,53.0
石景山古城,2023-01-25 23:00:00,30.0,50.0,50.0
东城东四,2023-01-26 0:00:00,30.0,52.0,51.0
东城东四,2023-01-26 1:00:00,26.0,46.0,46.0
东城东四,2023-01-26 2:00:00,29.0,50.0,50.0
东城东四,2023-01-26 3:00:00,29.0,50.0,50.0
东城东四,2023-01-26 4:00:00,29.0,50.0,50.0
东城东四,2023-01-26 5:00:00,33.0,55.0,53.0
东城东四,2023-01-26 6:00:00,33.0,55.0,53.0
东城东四,2023-01-26 7:00:00,31.0,54.0,52.0
东城东四,2023-01-26 8:00:00,30.0,55.0,53.0
东城东四,2023-01-26 9:00:00,36.0,87.0,69.0
东城东四,2023-01-26 10:00:00,34.0,112.0,81.0
东城东四,2023-01-26 11:00:00,25.0,93.0,72.0
东城东四,2023-01-26 12:00:00,23.0,88.0,69.0
东城东四,2023-01-26 13:00:00,22.0,86.0,68.0
东城东四,2023-01-26 14:00:00,20.0,80.0,65.0
东城东四,2023-01-26 15:00:00,16.0,64.0,57.0
东城东四,2023-01-26 16:00:00,14.0,56.0,53.0
东城东四,2023-01-26 17:00:00,11.0,45.0,45.0
东城东四,2023-01-26 18:00:00,8.0,31.0,31.0
东城东四,2023-01-26 19:00:00,6.0,19.0,20.0
东城东四,2023-01-26 20:00:00,6.0,19.0,20.0
东城东四,2023-01-26 21:00:00,6.0,20.0,20.0
东城东四,2023-01-26 22:00:00,7.0,22.0,22.0
东城东四,2023-01-26 23:00:00,7.0,21.0,21.0
东城天坛,2023-01-26 0:00:00,35.0,53.0,52.0
东城天坛,2023-01-26 1:00:00,33.0,48.0,48.0
东城天坛,2023-01-26 2:00:00,31.0,42.0,45.0
东城天坛,2023-01-26 3:00:00,29.0,40.0,42.0
东城天坛,2023-01-26 4:00:00,30.0,41.0,43.0
东城天坛,2023-01-26 5:00:00,32.0,46.0,46.0
东城天坛,2023-01-26 6:00:00,34.0,49.0,49.0
东城天坛,2023-01-26 7:00:00,34.0,52.0,51.0
东城天坛,2023-01-26 8:00:00,33.0,57.0,54.0
东城天坛,2023-01-26 9:00:00,39.0,79.0,65.0
东城天坛,2023-01-26 10:00:00,34.0,96.0,73.0
东城天坛,2023-01-26 11:00:00,25.0,80.0,65.0
东城天坛,2023-01-26 12:00:00,21.0,74.0,62.0
东城天坛,2023-01-26 13:00:00,20.0,73.0,62.0
东城天坛,2023-01-26 14:00:00,19.0,70.0,60.0
东城天坛,2023-01-26 15:00:00,15.0,58.0,54.0
东城天坛,2023-01-26 16:00:00,14.0,52.0,51.0
东城天坛,2023-01-26 17:00:00,12.0,41.0,41.0
东城天坛,2023-01-26 18:00:00,9.0,30.0,30.0
东城天坛,2023-01-26 19:00:00,5.0,18.0,18.0
东城天坛,2023-01-26 20:00:00,5.0,16.0,19.0
东城天坛,2023-01-26 21:00:00,5.0,17.0,18.0
东城天坛,2023-01-26 22:00:00,6.0,18.0,18.0
东城天坛,2023-01-26 23:00:00,7.0,18.0,18.0
西城官园,2023-01-26 0:00:00,27.0,69.79641019204217,39.0
西城官园,2023-01-26 1:00:00,24.0,69.79641019204217,35.0
西城官园,2023-01-26 2:00:00,22.0,69.79641019204217,32.0
西城官园,2023-01-26 3:00:00,24.0,69.79641019204217,35.0
西城官园,2023-01-26 4:00:00,26.0,69.79641019204217,38.0
西城官园,2023-01-26 5:00:00,33.0,69.79641019204217,48.0
西城官园,2023-01-26 6:00:00,35.0,69.79641019204217,50.0
西城官园,2023-01-26 7:00:00,33.0,69.79641019204217,48.0
西城官园,2023-01-26 8:00:00,33.0,69.79641019204217,48.0
西城官园,2023-01-26 9:00:00,34.0,69.79641019204217,49.0
西城官园,2023-01-26 10:00:00,32.0,69.79641019204217,46.0
西城官园,2023-01-26 11:00:00,23.0,69.79641019204217,33.0
西城官园,2023-01-26 12:00:00,22.0,69.79641019204217,32.0
西城官园,2023-01-26 13:00:00,20.0,69.79641019204217,29.0
西城官园,2023-01-26 14:00:00,19.0,69.79641019204217,28.0
西城官园,2023-01-26 15:00:00,16.0,69.79641019204217,25.0
西城官园,2023-01-26 16:00:00,14.0,69.79641019204217,25.0
西城官园,2023-01-26 17:00:00,12.0,41.0,41.0
西城官园,2023-01-26 18:00:00,9.0,30.0,30.0
西城官园,2023-01-26 19:00:00,7.0,21.0,21.0
西城官园,2023-01-26 20:00:00,7.0,21.0,21.0
西城官园,2023-01-26 21:00:00,7.0,20.0,20.0
西城官园,2023-01-26 22:00:00,7.0,19.0,21.0
西城官园,2023-01-26 23:00:00,7.0,20.0,20.0
西城万寿西宫,2023-01-26 0:00:00,33.0,54.0,52.0
西城万寿西宫,2023-01-26 1:00:00,29.0,49.0,49.0
西城万寿西宫,2023-01-26 2:00:00,26.0,45.0,45.0
西城万寿西宫,2023-01-26 3:00:00,26.0,44.0,44.0
西城万寿西宫,2023-01-26 4:00:00,27.0,48.0,48.0
西城万寿西宫,2023-01-26 5:00:00,30.0,52.0,51.0
西城万寿西宫,2023-01-26 6:00:00,33.0,56.0,53.0
西城万寿西宫,2023-01-26 7:00:00,32.0,56.0,53.0
西城万寿西宫,2023-01-26 8:00:00,37.0,61.0,56.0
西城万寿西宫,2023-01-26 9:00:00,38.0,98.0,74.0
西城万寿西宫,2023-01-26 10:00:00,35.0,102.0,76.0
西城万寿西宫,2023-01-26 11:00:00,26.0,87.0,69.0
西城万寿西宫,2023-01-26 12:00:00,22.0,78.0,64.0
西城万寿西宫,2023-01-26 13:00:00,20.0,74.0,62.0
西城万寿西宫,2023-01-26 14:00:00,19.0,68.0,59.0
西城万寿西宫,2023-01-26 15:00:00,17.0,58.0,54.0
西城万寿西宫,2023-01-26 16:00:00,15.0,51.0,51.0
西城万寿西宫,2023-01-26 17:00:00,12.0,41.0,41.0
西城万寿西宫,2023-01-26 18:00:00,10.0,31.0,31.0
西城万寿西宫,2023-01-26 19:00:00,7.0,20.0,20.0
西城万寿西宫,2023-01-26 20:00:00,6.0,19.0,19.0
西城万寿西宫,2023-01-26 21:00:00,6.0,18.0,18.0
西城万寿西宫,2023-01-26 22:00:00,7.0,19.0,19.0
西城万寿西宫,2023-01-26 23:00:00,7.0,18.0,18.0
朝阳奥体中心,2023-01-26 0:00:00,25.0,38.0,38.0
朝阳奥体中心,2023-01-26 1:00:00,24.0,36.0,36.0
朝阳奥体中心,2023-01-26 2:00:00,23.0,34.0,34.0
朝阳奥体中心,2023-01-26 3:00:00,26.0,38.0,38.0
朝阳奥体中心,2023-01-26 4:00:00,34.0,47.0,49.0
朝阳奥体中心,2023-01-26 5:00:00,35.0,48.0,50.0
朝阳奥体中心,2023-01-26 6:00:00,34.0,48.0,49.0
朝阳奥体中心,2023-01-26 7:00:00,35.0,49.0,50.0
朝阳奥体中心,2023-01-26 8:00:00,35.0,52.0,51.0
朝阳奥体中心,2023-01-26 9:00:00,37.0,62.0,56.0
朝阳奥体中心,2023-01-26 10:00:00,37.0,93.0,72.0
朝阳奥体中心,2023-01-26 11:00:00,26.0,80.0,65.0
朝阳奥体中心,2023-01-26 12:00:00,25.0,82.0,66.0
朝阳奥体中心,2023-01-26 13:00:00,24.0,80.0,65.0
朝阳奥体中心,2023-01-26 14:00:00,21.0,71.0,61.0
朝阳奥体中心,2023-01-26 15:00:00,17.0,58.0,54.0
朝阳奥体中心,2023-01-26 16:00:00,15.0,51.0,51.0
朝阳奥体中心,2023-01-26 17:00:00,12.0,40.0,40.0
朝阳奥体中心,2023-01-26 18:00:00,6.0,22.0,22.0
朝阳奥体中心,2023-01-26 19:00:00,5.0,16.0,19.0
朝阳奥体中心,2023-01-26 20:00:00,5.0,15.0,19.0
朝阳奥体中心,2023-01-26 21:00:00,5.0,17.0,19.0
朝阳奥体中心,2023-01-26 22:00:00,6.0,18.0,19.0
朝阳奥体中心,2023-01-26 23:00:00,6.0,19.0,19.0
朝阳农展馆,2023-01-26 0:00:00,34.0,57.0,54.0
朝阳农展馆,2023-01-26 1:00:00,31.0,52.0,51.0
朝阳农展馆,2023-01-26 2:00:00,31.0,52.0,51.0
朝阳农展馆,2023-01-26 3:00:00,29.0,47.0,47.0
朝阳农展馆,2023-01-26 4:00:00,30.0,49.0,49.0
朝阳农展馆,2023-01-26 5:00:00,33.0,54.0,52.0
朝阳农展馆,2023-01-26 6:00:00,33.0,54.0,52.0
朝阳农展馆,2023-01-26 7:00:00,31.0,54.0,52.0
朝阳农展馆,2023-01-26 8:00:00,30.0,54.0,52.0
朝阳农展馆,2023-01-26 9:00:00,31.0,65.0,58.0
朝阳农展馆,2023-01-26 10:00:00,38.0,106.0,78.0
朝阳农展馆,2023-01-26 11:00:00,30.0,99.0,75.0
朝阳农展馆,2023-01-26 12:00:00,26.0,93.0,72.0
朝阳农展馆,2023-01-26 13:00:00,25.0,93.0,72.0
朝阳农展馆,2023-01-26 14:00:00,22.0,82.0,66.0
朝阳农展馆,2023-01-26 15:00:00,18.0,65.0,58.0
朝阳农展馆,2023-01-26 16:00:00,16.0,56.0,53.0
朝阳农展馆,2023-01-26 17:00:00,13.0,46.0,46.0
朝阳农展馆,2023-01-26 18:00:00,7.0,28.0,28.0
朝阳农展馆,2023-01-26 19:00:00,4.0,16.0,19.0
朝阳农展馆,2023-01-26 20:00:00,4.0,15.0,20.0
朝阳农展馆,2023-01-26 21:00:00,4.0,16.0,20.0
朝阳农展馆,2023-01-26 22:00:00,5.0,18.0,19.0
朝阳农展馆,2023-01-26 23:00:00,6.0,19.0,19.0
海淀万柳,2023-01-26 0:00:00,24.0,46.0,46.0
海淀万柳,2023-01-26 1:00:00,24.0,44.0,44.0
海淀万柳,2023-01-26 2:00:00,23.0,43.0,43.0
海淀万柳,2023-01-26 3:00:00,23.0,42.0,42.0
海淀万柳,2023-01-26 4:00:00,24.0,41.0,41.0
海淀万柳,2023-01-26 5:00:00,26.0,42.0,42.0
海淀万柳,2023-01-26 6:00:00,26.0,43.0,43.0
海淀万柳,2023-01-26 7:00:00,28.0,51.0,51.0
海淀万柳,2023-01-26 8:00:00,29.0,52.0,51.0
海淀万柳,2023-01-26 9:00:00,31.0,65.0,58.0
海淀万柳,2023-01-26 10:00:00,32.0,93.0,72.0
海淀万柳,2023-01-26 11:00:00,23.0,75.0,63.0
海淀万柳,2023-01-26 12:00:00,22.0,74.0,62.0
海淀万柳,2023-01-26 13:00:00,20.0,70.0,60.0
海淀万柳,2023-01-26 14:00:00,18.0,62.0,56.0
海淀万柳,2023-01-26 15:00:00,15.0,52.0,51.0
海淀万柳,2023-01-26 16:00:00,13.0,44.0,44.0
海淀万柳,2023-01-26 17:00:00,11.0,34.0,34.0
海淀万柳,2023-01-26 18:00:00,8.0,25.0,25.0
海淀万柳,2023-01-26 19:00:00,6.0,19.0,19.0
海淀万柳,2023-01-26 20:00:00,6.0,18.0,18.0
海淀万柳,2023-01-26 21:00:00,6.0,19.0,19.0
海淀万柳,2023-01-26 22:00:00,14.0,30.0,30.0
海淀万柳,2023-01-26 23:00:00,7.0,18.0,18.0
海淀四季青,2023-01-26 0:00:00,28.0,37.0,40.0
海淀四季青,2023-01-26 1:00:00,29.0,34.0,42.0
海淀四季青,2023-01-26 2:00:00,30.0,37.0,43.0
海淀四季青,2023-01-26 3:00:00,29.0,36.0,42.0
海淀四季青,2023-01-26 4:00:00,29.0,35.0,42.0
海淀四季青,2023-01-26 5:00:00,27.0,34.0,39.0
海淀四季青,2023-01-26 6:00:00,27.0,40.0,40.0
海淀四季青,2023-01-26 7:00:00,29.0,44.0,44.0
海淀四季青,2023-01-26 8:00:00,30.0,43.0,43.0
海淀四季青,2023-01-26 9:00:00,30.0,57.0,54.0
海淀四季青,2023-01-26 10:00:00,28.0,105.0,78.0
海淀四季青,2023-01-26 11:00:00,22.0,91.0,71.0
海淀四季青,2023-01-26 12:00:00,21.0,70.0,60.0
海淀四季青,2023-01-26 13:00:00,19.0,67.0,59.0
海淀四季青,2023-01-26 14:00:00,16.0,55.0,53.0
海淀四季青,2023-01-26 15:00:00,13.0,46.0,46.0
海淀四季青,2023-01-26 16:00:00,11.0,45.0,45.0
海淀四季青,2023-01-26 17:00:00,9.0,43.0,43.0
海淀四季青,2023-01-26 18:00:00,7.0,33.0,33.0
海淀四季青,2023-01-26 19:00:00,6.0,32.0,32.0
海淀四季青,2023-01-26 20:00:00,6.0,28.0,28.0
海淀四季青,2023-01-26 21:00:00,6.0,25.0,25.0
海淀四季青,2023-01-26 22:00:00,6.0,25.0,25.0
海淀四季青,2023-01-26 23:00:00,6.0,17.0,17.0
丰台小屯,2023-01-26 0:00:00,28.0,48.0,48.0
丰台小屯,2023-01-26 1:00:00,29.0,48.0,48.0
丰台小屯,2023-01-26 2:00:00,28.0,50.0,50.0
丰台小屯,2023-01-26 3:00:00,27.0,49.0,49.0
丰台小屯,2023-01-26 4:00:00,27.0,45.0,45.0
丰台小屯,2023-01-26 5:00:00,25.0,41.0,41.0
丰台小屯,2023-01-26 6:00:00,25.0,41.0,41.0
丰台小屯,2023-01-26 7:00:00,28.0,52.0,51.0
丰台小屯,2023-01-26 8:00:00,41.0,88.0,69.0
丰台小屯,2023-01-26 9:00:00,31.0,97.0,74.0
丰台小屯,2023-01-26 10:00:00,27.0,88.0,69.0
丰台小屯,2023-01-26 11:00:00,24.0,87.0,69.0
丰台小屯,2023-01-26 12:00:00,17.0,70.0,60.0
丰台小屯,2023-01-26 13:00:00,17.0,65.0,58.0
丰台小屯,2023-01-26 14:00:00,15.0,60.0,55.0
丰台小屯,2023-01-26 15:00:00,12.0,49.0,49.0
丰台小屯,2023-01-26 16:00:00,11.0,41.0,41.0
丰台小屯,2023-01-26 17:00:00,9.0,33.0,33.0
丰台小屯,2023-01-26 18:00:00,7.0,26.0,26.0
丰台小屯,2023-01-26 19:00:00,7.0,28.0,28.0
丰台小屯,2023-01-26 20:00:00,11.0,33.0,33.0
丰台小屯,2023-01-26 21:00:00,7.0,22.0,22.0
丰台小屯,2023-01-26 22:00:00,6.0,20.0,20.0
丰台小屯,2023-01-26 23:00:00,7.0,26.0,26.0
丰台云岗,2023-01-26 0:00:00,31.0,45.0,45.0
丰台云岗,2023-01-26 1:00:00,30.0,46.0,46.0
丰台云岗,2023-01-26 2:00:00,28.0,44.0,44.0
丰台云岗,2023-01-26 3:00:00,26.0,43.0,43.0
丰台云岗,2023-01-26 4:00:00,27.0,44.0,44.0
丰台云岗,2023-01-26 5:00:00,26.0,45.0,45.0
丰台云岗,2023-01-26 6:00:00,27.0,47.0,47.0
丰台云岗,2023-01-26 7:00:00,28.0,58.0,54.0
丰台云岗,2023-01-26 8:00:00,33.0,91.0,71.0
丰台云岗,2023-01-26 9:00:00,30.0,100.0,75.0
丰台云岗,2023-01-26 10:00:00,25.0,90.0,70.0
丰台云岗,2023-01-26 11:00:00,18.0,69.0,60.0
丰台云岗,2023-01-26 12:00:00,16.0,60.0,55.0
丰台云岗,2023-01-26 13:00:00,13.0,46.0,46.0
丰台云岗,2023-01-26 14:00:00,11.0,36.0,36.0
丰台云岗,2023-01-26 15:00:00,12.0,34.0,34.0
丰台云岗,2023-01-26 16:00:00,10.0,29.0,29.0
丰台云岗,2023-01-26 17:00:00,9.0,23.0,23.0
丰台云岗,2023-01-26 18:00:00,7.0,20.0,20.0
丰台云岗,2023-01-26 19:00:00,7.0,21.0,21.0
丰台云岗,2023-01-26 20:00:00,8.0,22.0,22.0
丰台云岗,2023-01-26 21:00:00,9.0,23.0,23.0
丰台云岗,2023-01-26 22:00:00,7.0,20.0,20.0
丰台云岗,2023-01-26 23:00:00,8.0,21.0,21.0
石景山古城,2023-01-26 0:00:00,31.0,51.0,51.0
石景山古城,2023-01-26 1:00:00,30.0,48.0,48.0
石景山古城,2023-01-26 2:00:00,29.0,47.0,47.0
石景山古城,2023-01-26 3:00:00,31.0,48.0,48.0
石景山古城,2023-01-26 4:00:00,31.0,48.0,48.0
石景山古城,2023-01-26 5:00:00,27.0,44.0,44.0
石景山古城,2023-01-26 6:00:00,28.0,47.0,47.0
石景山古城,2023-01-26 7:00:00,30.0,52.0,51.0
石景山古城,2023-01-26 8:00:00,32.0,56.0,53.0
石景山古城,2023-01-26 9:00:00,36.0,72.0,61.0
石景山古城,2023-01-26 10:00:00,37.0,83.0,67.0
石景山古城,2023-01-26 11:00:00,24.0,79.0,65.0
石景山古城,2023-01-26 12:00:00,19.0,65.0,58.0
石景山古城,2023-01-26 13:00:00,18.0,61.0,56.0
石景山古城,2023-01-26 14:00:00,16.0,57.0,54.0
石景山古城,2023-01-26 15:00:00,12.0,41.0,41.0
石景山古城,2023-01-26 16:00:00,10.0,35.0,35.0
石景山古城,2023-01-26 17:00:00,9.0,27.0,27.0
石景山古城,2023-01-26 18:00:00,8.0,24.0,24.0
石景山古城,2023-01-26 19:00:00,14.0,24.0,24.0
石景山古城,2023-01-26 20:00:00,8.0,22.0,22.0
石景山古城,2023-01-26 21:00:00,8.0,22.0,22.0
石景山古城,2023-01-26 22:00:00,7.0,19.0,20.0
石景山古城,2023-01-26 23:00:00,9.0,23.0,23.0
东城东四,2023-01-27 0:00:00,7.0,21.0,21.0
东城东四,2023-01-27 1:00:00,8.0,22.0,22.0
东城东四,2023-01-27 2:00:00,8.0,23.0,23.0
东城东四,2023-01-27 3:00:00,7.0,21.0,21.0
东城东四,2023-01-27 4:00:00,6.0,19.0,19.0
东城东四,2023-01-27 5:00:00,6.0,17.0,19.0
东城东四,2023-01-27 6:00:00,5.0,16.0,19.0
东城东四,2023-01-27 7:00:00,5.0,16.0,20.0
东城东四,2023-01-27 8:00:00,5.0,15.0,19.0
东城东四,2023-01-27 9:00:00,5.0,15.0,20.0
东城东四,2023-01-27 10:00:00,6.0,16.0,20.0
东城东四,2023-01-27 11:00:00,5.0,15.0,21.0
东城东四,2023-01-27 12:00:00,6.0,17.0,21.0
东城东四,2023-01-27 13:00:00,6.0,17.0,21.0
东城东四,2023-01-27 14:00:00,5.0,16.0,20.0
东城东四,2023-01-27 15:00:00,4.0,18.0,20.0
东城东四,2023-01-27 16:00:00,4.0,21.0,21.0
东城东四,2023-01-27 17:00:00,5.0,30.0,30.0
东城东四,2023-01-27 18:00:00,7.0,37.0,37.0
东城东四,2023-01-27 19:00:00,10.0,43.0,43.0
东城东四,2023-01-27 20:00:00,10.0,36.0,36.0
东城东四,2023-01-27 21:00:00,13.0,32.0,32.0
东城东四,2023-01-27 22:00:00,13.0,32.0,32.0
东城东四,2023-01-27 23:00:00,13.0,33.0,33.0
东城天坛,2023-01-27 0:00:00,6.0,17.0,17.0
东城天坛,2023-01-27 1:00:00,7.0,17.0,17.0
东城天坛,2023-01-27 2:00:00,7.0,17.0,17.0
东城天坛,2023-01-27 3:00:00,7.0,18.0,18.0
东城天坛,2023-01-27 4:00:00,6.0,16.0,17.0
东城天坛,2023-01-27 5:00:00,6.0,15.0,18.0
东城天坛,2023-01-27 6:00:00,5.0,15.0,19.0
东城天坛,2023-01-27 7:00:00,5.0,14.0,19.0
东城天坛,2023-01-27 8:00:00,6.0,17.0,18.0
东城天坛,2023-01-27 9:00:00,9.0,23.0,23.0
东城天坛,2023-01-27 10:00:00,7.0,16.0,19.0
东城天坛,2023-01-27 11:00:00,5.0,13.0,20.0
东城天坛,2023-01-27 12:00:00,6.0,13.0,20.0
东城天坛,2023-01-27 13:00:00,6.0,15.0,20.0
东城天坛,2023-01-27 14:00:00,5.0,15.0,20.0
东城天坛,2023-01-27 15:00:00,5.0,16.0,20.0
东城天坛,2023-01-27 16:00:00,5.0,17.0,19.0
东城天坛,2023-01-27 17:00:00,5.0,22.0,22.0
东城天坛,2023-01-27 18:00:00,6.0,28.0,28.0
东城天坛,2023-01-27 19:00:00,6.0,27.0,27.0
东城天坛,2023-01-27 20:00:00,7.0,27.0,27.0
东城天坛,2023-01-27 21:00:00,8.0,24.0,24.0
东城天坛,2023-01-27 22:00:00,9.0,24.0,24.0
东城天坛,2023-01-27 23:00:00,10.0,24.0,24.0
西城官园,2023-01-27 0:00:00,7.0,19.0,20.0
西城官园,2023-01-27 1:00:00,8.0,19.0,19.0
西城官园,2023-01-27 2:00:00,8.0,19.0,20.0
西城官园,2023-01-27 3:00:00,7.0,16.0,23.0
西城官园,2023-01-27 4:00:00,6.0,14.0,23.0
西城官园,2023-01-27 5:00:00,6.0,13.0,23.0
西城官园,2023-01-27 6:00:00,5.0,14.0,23.0
西城官园,2023-01-27 7:00:00,5.0,14.0,23.0
西城官园,2023-01-27 8:00:00,5.0,13.0,22.0
西城官园,2023-01-27 9:00:00,12.0,14.0,22.0
西城官园,2023-01-27 10:00:00,5.0,12.0,23.0
西城官园,2023-01-27 11:00:00,5.0,12.0,24.0
西城官园,2023-01-27 12:00:00,6.0,14.0,25.0
西城官园,2023-01-27 13:00:00,5.0,16.0,25.0
西城官园,2023-01-27 14:00:00,4.0,15.0,24.0
西城官园,2023-01-27 15:00:00,5.0,16.0,24.0
西城官园,2023-01-27 16:00:00,5.0,17.0,24.0
西城官园,2023-01-27 17:00:00,5.0,22.0,23.0
西城官园,2023-01-27 18:00:00,6.0,30.0,30.0
西城官园,2023-01-27 19:00:00,8.0,33.0,33.0
西城官园,2023-01-27 20:00:00,9.0,28.0,28.0
西城官园,2023-01-27 21:00:00,10.0,26.0,26.0
西城官园,2023-01-27 22:00:00,11.0,29.0,29.0
西城官园,2023-01-27 23:00:00,11.0,28.0,28.0
西城万寿西宫,2023-01-27 0:00:00,7.0,18.0,19.0
西城万寿西宫,2023-01-27 1:00:00,7.0,18.0,18.0
西城万寿西宫,2023-01-27 2:00:00,7.0,18.0,18.0
西城万寿西宫,2023-01-27 3:00:00,6.0,16.0,18.0
西城万寿西宫,2023-01-27 4:00:00,6.0,14.0,16.0
西城万寿西宫,2023-01-27 5:00:00,6.0,13.0,19.0
西城万寿西宫,2023-01-27 6:00:00,5.0,13.0,20.0
西城万寿西宫,2023-01-27 7:00:00,5.0,13.0,20.0
西城万寿西宫,2023-01-27 8:00:00,5.0,13.0,20.0
西城万寿西宫,2023-01-27 9:00:00,11.0,12.0,19.0
西城万寿西宫,2023-01-27 10:00:00,5.0,11.0,20.0
西城万寿西宫,2023-01-27 11:00:00,5.0,11.0,21.0
西城万寿西宫,2023-01-27 12:00:00,6.0,14.0,21.0
西城万寿西宫,2023-01-27 13:00:00,7.0,15.0,20.0
西城万寿西宫,2023-01-27 14:00:00,5.0,14.0,20.0
西城万寿西宫,2023-01-27 15:00:00,5.0,14.0,20.0
西城万寿西宫,2023-01-27 16:00:00,5.0,17.0,20.0
西城万寿西宫,2023-01-27 17:00:00,16.0,23.0,23.0
西城万寿西宫,2023-01-27 18:00:00,12.0,29.0,29.0
西城万寿西宫,2023-01-27 19:00:00,7.0,30.0,30.0
